applicant_ethnicity_observed,state_code,denial_reason_1,conforming_loan_limit,loan_type,tract_population,total_points_and_fees,co_applicant_age_above_62,co_applicant_age,applicant_ethnicity_3,prepayment_penalty_term,property_value,income,aus_3,balloon_payment,initially_payable_to_institution,tract_minority_population_percent,co_applicant_race_2,interest_only_payment,county_code,reverse_mortgage,co_applicant_race_4,other_nonamortizing_features,derived_loan_product_type,co_applicant_sex,submission_of_application,total_units,derived_msa_md,origination_charges,co_applicant_race_1,open_end_line_of_credit,applicant_race_3,derived_ethnicity,intro_rate_period,hoepa_status,lien_status,tract_owner_occupied_units,action_taken,applicant_ethnicity_2,applicant_race_4,co_applicant_ethnicity_2,applicant_sex_observed,denial_reason_4,derived_race,co_applicant_race_observed,aus_4,applicant_ethnicity_5,debt_to_income_ratio,lei,applicant_race_1,loan_purpose,applicant_credit_score_type,applicant_race_2,co_applicant_ethnicity_1,manufactured_home_secured_property_type,activity_year,occupancy_type,lender_credits,tract_to_msa_income_percentage,applicant_age,co_applicant_race_5,co_applicant_ethnicity_4,co_applicant_ethnicity_5,tract_one_to_four_family_homes,discount_points,total_loan_costs,denial_reason_3,applicant_ethnicity_1,interest_rate,aus_2,business_or_commercial_purpose,co_applicant_sex_observed,derived_dwelling_category,aus_5,construction_method,denial_reason_2,negative_amortization,applicant_age_above_62,combined_loan_to_value_ratio,applicant_race_5,derived_sex,co_applicant_ethnicity_3,co_applicant_ethnicity_observed,tract_median_age_of_housing_units,purchaser_type,rate_spread,applicant_race_observed,loan_term,preapproval,co_applicant_credit_score_type,manufactured_home_land_property_interest,aus_1,loan_amount,census_tract,applicant_sex,multifamily_affordable_units,applicant_ethnicity_4,ffiec_msa_md_median_family_income,co_applicant_race_3
2,NY,10,C,1,7907,,,9999,,,1185000,,,2,1,71.54,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,60,2,1,1440,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,83.25,25-34,,,,1842,,6548.11,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,50.0,,Female,,4,62,0,-0.016,2,360,2,10,5,6,595000,36081104700.0,2,,,99300,
2,NY,10,C,1,3538,,,9999,,,1105000,,,2,1,64.61,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,,2,1,858,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,79.5,45-54,,,,1088,,5579.54,,2.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,54.546,,Male,,4,0,0,-0.291,2,360,2,10,5,6,605000,36081109900.0,1,,,99300,
2,IL,10,C,1,4245,,,9999,,,665000,,,2,1,58.07,,2,17031.0,2,,2,Conventional:First Lien,5,1,1,16984,1100.0,8,2,,Not Hispanic or Latino,36,2,1,805,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,85.77,45-54,,,,1657,,5877.21,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,44.844,,Female,,4,0,0,0.047,2,360,2,10,5,6,305000,17031842600.0,2,,,109800,
2,NY,10,C,1,3131,,No,25-34,,,825000,,,2,1,88.44,,2,36081.0,2,,2,Conventional:First Lien,2,1,1,35614,1100.0,22,2,,Not Hispanic or Latino,60,2,1,583,1,,,,2,,Asian,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,9,,2,3,2023,1,,86.7,25-34,,,,1124,,5996.99,,2.0,6.875,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Joint,,2,66,0,0.095,2,360,2,2,5,6,535000,36081144700.0,1,,,99300,
2,NY,10,C,1,2580,,,9999,,,825000,144.0,,2,1,53.72,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,60,2,1,750,1,,,,2,,Asian,4,,,36.0,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,145.74,45-54,,,,891,,6565.15,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,60.366,,Male,,4,0,0,0.037,2,360,2,10,5,6,495000,36081114100.0,1,,,99300,
1,NY,10,C,1,5105,,,9999,,,865000,,,2,1,37.08,,2,36047.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,,2,1,1492,1,,,,1,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,2.0,1,3,,5,3,2023,1,,124.78,35-44,,,,1702,,7362.69,,2.0,7.125,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,68,0,-0.04,1,360,2,10,5,6,565000,36047059402.0,2,,,99300,
2,CA,10,C,1,3336,,,9999,,,665000,,,2,1,94.78,,2,6037.0,2,,2,Conventional:First Lien,5,1,1,31084,1100.0,8,2,,Not Hispanic or Latino,,2,1,569,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,116.64,55-64,,,,779,,4773.73,,2.0,7.0,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,50.0,,Female,,4,62,0,-0.084,2,360,2,10,5,6,335000,6037407802.0,2,,,98200,
2,NY,10,C,1,5733,,,9999,,,905000,198.0,,2,1,49.97,,2,36059.0,2,,2,Conventional:First Lien,5,1,1,35004,1100.0,8,2,,Not Hispanic or Latino,60,2,1,1736,1,,,,2,,Asian,4,,,40.0,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,135.78,25-34,,,,1818,,6396.14,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Male,,4,64,0,0.093,2,360,2,10,5,6,585000,36059518700.0,1,,,156300,
2,NJ,10,C,1,2733,,,9999,,,545000,,,2,1,51.34,,2,34023.0,2,,2,Conventional:First Lien,5,1,1,35154,1100.0,8,2,,Not Hispanic or Latino,60,2,1,812,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,136.64,35-44,,,,848,,4408.96,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,62,0,0.027,2,360,2,10,5,6,355000,34023006403.0,2,,,135300,
2,NY,10,C,1,3100,,,9999,,,2485000,,,2,1,30.13,,2,36059.0,2,,2,Conventional:First Lien,5,1,1,35004,1100.0,8,2,,Not Hispanic or Latino,60,2,1,915,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,184.61,35-44,,,,963,,4892.01,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,32.259,,Male,,4,0,0,0.082,2,360,2,10,5,6,805000,36059301900.0,1,,,156300,
2,NY,10,C,1,7907,,,9999,,,1275000,,,2,1,71.54,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,60,2,1,1440,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,83.25,45-54,,,,1842,,5388.17,,2.0,7.0,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,60.0,,Male,,4,62,0,0.066,2,360,2,10,5,6,765000,36081104700.0,1,,,99300,
2,NJ,10,C,1,6449,,No,35-44,,,945000,,,2,1,33.29,,2,34035.0,2,,2,Conventional:First Lien,2,1,1,35154,1100.0,22,2,,Not Hispanic or Latino,60,2,1,1711,1,,,,2,,Asian,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,9,,2,3,2023,1,,139.78,35-44,,,,1867,,5649.71,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Joint,,2,49,0,0.02,2,360,2,1,5,6,615000,34035052300.0,1,,,135300,
2,NJ,10,C,1,3511,,,9999,,,405000,,,2,1,59.19,,2,34023.0,2,,2,Conventional:First Lien,5,1,1,35154,2100.0,8,2,,Not Hispanic or Latino,,2,1,887,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,95.49,45-54,,,,1025,1000.0,6569.81,,2.0,7.125,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,50.0,,Female,,4,62,0,-0.281,2,360,2,10,5,6,205000,34023001702.0,2,,,135300,
2,NY,10,C,1,1769,,,9999,,,1075000,,,2,1,68.74,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,60,2,1,490,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,173.21,35-44,,,,603,,7009.96,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,64.936,,Female,,4,75,0,0.092,2,360,2,10,5,6,705000,36081139900.0,2,,,99300,
2,NY,10,C,1,5477,,,9999,,,835000,,,2,1,86.93,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,,2,1,764,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,72.68,25-34,,,,1732,,6074.91,,2.0,7.125,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,62,0,-0.232,2,360,2,10,5,6,535000,36081049900.0,2,,,99300,
2,NY,10,C,1,7638,,,9999,,,765000,112.0,,2,1,79.68,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,60,2,1,1014,1,,,,2,,Asian,4,,,42.0,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,80.66,55-64,,,,2133,,6832.69,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,59.211,,Female,,4,75,0,0.02,2,360,2,10,5,6,455000,36081092900.0,2,,,99300,
2,NY,10,C,1,7075,,,9999,,,665000,118.0,,2,1,87.52,,2,36047.0,2,,2,Conventional:First Lien,5,1,1,35614,3245.0,8,2,,Not Hispanic or Latino,60,2,1,437,1,,,,2,,Asian,4,,,39.0,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,34.89,45-54,,,,860,2145.0,8137.47,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,64.222,,Female,,4,49,0,0.07,2,360,2,10,5,6,425000,36047032600.0,2,,,99300,
2,CA,10,C,1,4406,,,9999,,,495000,,,2,1,57.83,,2,6065.0,2,,2,Conventional:First Lien,5,1,1,40140,1100.0,8,2,,Not Hispanic or Latino,60,2,1,1277,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,27.0,1,1,,5,3,2023,1,,122.64,45-54,,,,1389,,4721.26,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,59.596,,Female,,4,14,0,0.092,2,360,2,10,5,6,295000,6065043318.0,2,,,94500,
2,NY,10,C,1,7332,,No,25-34,,,1055000,,,2,1,52.92,,2,36059.0,2,,2,Conventional:First Lien,2,1,1,35004,1100.0,22,2,,Not Hispanic or Latino,36,2,1,2020,1,,,,2,,Asian,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,2,3,2023,1,,171.97,35-44,,,,2137,,6252.81,,2.0,6.625,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Joint,,2,52,0,0.023,2,360,2,9,5,6,685000,36059518501.0,1,,,156300,
2,NY,10,C,1,5183,,,9999,,,725000,,,2,1,42.37,,2,36059.0,2,,2,Conventional:First Lien,5,1,1,35004,1100.0,8,2,,Not Hispanic or Latino,36,2,1,912,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,69.69,45-54,,,,1728,,6415.46,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,49.656,,Female,,4,65,0,0.049,2,360,2,10,5,6,365000,36059517302.0,2,,,156300,
2,CA,10,NC,1,7679,,,9999,,,2315000,,,2,1,79.03,,2,6059.0,2,,2,Conventional:First Lien,5,1,1,11244,1100.0,8,2,,Not Hispanic or Latino,36,2,1,846,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,127.47,35-44,,,,1307,,6800.41,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,6,0,0.018,2,360,2,10,5,6,1505000,6059052437.0,2,,,127800,
2,NY,10,C,1,3734,,,9999,,,875000,154.0,,2,1,55.41,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,60,2,1,971,1,,,,2,,Asian,4,,,42.0,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,126.83,25-34,,,,1174,,5721.74,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,64.368,,Male,,4,71,0,0.101,2,360,2,10,5,6,565000,36081124700.0,1,,,99300,
2,CA,10,NC,1,8701,,,9999,,,2825000,,,2,1,67.19,,2,6037.0,2,,2,Conventional:First Lien,5,1,1,31084,1100.0,8,2,,Ethnicity Not Available,36,2,1,1880,1,,,,2,,Race Not Available,4,,,,FT6J43S06X6CLJ0R0B48,6.0,1,3,,5,3,2023,1,,209.58,35-44,,,,2662,,6986.61,,3.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,64.983,,Female,,4,13,0,0.01,2,360,2,10,5,6,1835000,6037108202.0,2,,,98200,
2,IL,10,C,1,7297,,No,25-34,,,355000,,,2,1,18.32,,2,17031.0,2,,2,Conventional:First Lien,2,1,1,16984,1100.0,22,2,,Not Hispanic or Latino,36,2,1,2318,1,,,,2,,Asian,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,2,3,2023,1,,124.66,35-44,,,,2301,,5635.42,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Joint,,2,38,0,0.124,2,360,2,9,5,6,225000,17031824105.0,1,,,109800,
2,IL,10,C,1,1512,,,9999,,,465000,,,2,1,34.99,,2,17031.0,2,,2,Conventional:First Lien,5,1,1,16984,1100.0,8,2,,Not Hispanic or Latino,36,2,1,316,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,84.57,25-34,,,,629,,5427.21,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,0,0,0.097,2,360,2,10,5,6,295000,17031610800.0,2,,,109800,
2,CA,10,C,1,7033,,,9999,,,445000,,,2,1,88.78,,2,6037.0,2,,2,Conventional:First Lien,5,1,1,31084,1100.0,8,2,,Not Hispanic or Latino,,2,1,1095,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,25.0,1,3,,5,3,2023,1,,67.68,65-74,,,,1582,,4323.96,,2.0,7.125,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,46.591,,Male,,4,56,0,-0.134,2,360,2,10,5,6,205000,6037409000.0,1,,,98200,
2,CA,10,C,1,5728,,Yes,65-74,,,705000,,,2,1,56.56,,2,6037.0,2,,2,Conventional:First Lien,1,1,1,31084,1100.0,5,2,,Not Hispanic or Latino,,2,1,567,1,,,,2,,Joint,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,2,3,2023,1,,161.02,55-64,,,,397,,5658.8,,2.0,7.125,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,Yes,57.143,,Joint,,2,40,0,-0.177,2,360,2,9,5,6,405000,6037463602.0,2,,,98200,
2,NY,10,C,1,4004,,,9999,,,995000,,,2,1,70.25,,2,36081.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,60,2,1,894,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,92.92,45-54,,,,1378,,6778.3,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,50.0,,Female,,4,65,0,0.099,2,360,2,10,5,6,495000,36081124100.0,2,,,99300,
2,WA,10,C,1,5505,,,9999,,,745000,,,2,1,39.31,,2,53067.0,2,,2,Conventional:First Lien,5,1,1,36500,1100.0,8,2,,Not Hispanic or Latino,36,2,1,1502,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,25.0,1,1,,5,3,2023,1,,110.46,55-64,,,,1909,,4640.88,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,64.989,,Female,,4,22,0,0.039,2,360,2,10,5,6,485000,53067012331.0,2,,,102500,
2,CA,10,C,1,5441,,,9999,,,1455000,,,2,1,38.39,,2,6059.0,2,,2,Conventional:First Lien,5,1,1,11244,1100.0,8,2,,Not Hispanic or Latino,36,2,1,1317,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,146.15,35-44,,,,1590,,7383.71,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,64.777,,Female,,4,30,0,0.037,2,360,2,10,5,6,945000,6059062634.0,2,,,127800,
2,NJ,10,C,1,5423,,,9999,,,415000,,,2,1,74.0,,2,34023.0,2,,2,Conventional:First Lien,5,1,1,35154,1100.0,8,2,,Not Hispanic or Latino,60,2,1,955,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,85.53,35-44,,,,1589,,4359.59,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,50,0,0.061,2,360,2,10,5,6,265000,34023006103.0,2,,,135300,
2,NV,10,C,1,7482,,,9999,,,455000,95.0,,2,1,39.71,,2,32003.0,2,,2,Conventional:First Lien,5,1,1,29820,0.0,8,2,,Ethnicity Not Available,,2,1,1523,1,,,,2,,Race Not Available,4,,,,FT6J43S06X6CLJ0R0B48,6.0,1,3,,5,3,2023,1,859.21,197.92,25-34,,,,1636,,3466.21,,3.0,5.375,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,97.0,,Male,,4,6,0,-2.187,2,360,2,10,5,6,445000,32003005872.0,1,,,83900,
2,CA,10,C,1,4530,,,9999,,,815000,,,2,1,71.57,,2,6065.0,2,,2,Conventional:First Lien,5,1,1,40140,1100.0,8,2,,Ethnicity Not Available,60,2,1,1195,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,27.0,1,2,,5,3,2023,1,,0.0,35-44,,,,1234,,6210.0,,3.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,57.408,,Sex Not Available,,4,25,0,0.056,2,360,2,10,5,6,465000,6065041415.0,3,,,94500,
2,CA,10,C,1,5569,,,9999,,,595000,,,2,1,90.59,,2,6071.0,2,,2,Conventional:First Lien,5,1,1,40140,1100.0,8,2,,Not Hispanic or Latino,60,2,1,1273,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,115.66,35-44,,,,1664,,2998.72,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,57.628,,Female,,4,34,0,0.044,2,360,2,10,5,6,345000,6071002604.0,2,,,94500,
2,CA,10,C,1,5020,,,9999,,,415000,95.0,,2,1,82.47,,2,6071.0,2,,2,Conventional:First Lien,5,1,2,40140,0.0,8,2,,Hispanic or Latino,,2,1,535,1,,,,2,,Race Not Available,4,,,37.0,FT6J43S06X6CLJ0R0B48,6.0,1,1,,5,3,2023,1,784.21,52.97,25-34,,,,1271,,3797.21,,14.0,5.375,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,97.0,,Male,,4,43,0,-2.168,2,360,2,10,5,6,405000,6071010014.0,1,,,94500,
2,NY,10,C,1,2654,,,9999,,,1455000,,,2,1,29.54,,2,36081.0,2,,2,Conventional:First Lien,5,1,2,35614,1100.0,8,2,,Not Hispanic or Latino,,2,1,330,1,,,,2,,White,4,,,,FT6J43S06X6CLJ0R0B48,5.0,1,1,,5,3,2023,1,,81.01,25-34,,,,932,,9666.22,,2.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,0,0,-0.301,2,360,2,10,5,6,945000,36081010100.0,2,,,99300,
2,NJ,10,C,1,3846,,,9999,,,565000,107.0,,2,1,59.28,,2,34017.0,2,,2,Conventional:First Lien,5,1,1,35614,1100.0,8,2,,Not Hispanic or Latino,36,2,1,699,1,,,,2,,Asian,4,,,42.0,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,117.28,45-54,,,,1243,,4633.21,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Male,,4,76,0,0.007,2,360,2,10,5,6,365000,34017012600.0,1,,,99300,
2,NJ,10,C,1,6975,,,9999,,,995000,,,2,1,43.3,,2,34021.0,2,,2,Conventional:First Lien,5,1,1,45940,3597.5,8,2,,Not Hispanic or Latino,,2,1,2429,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,145.93,35-44,,,,2373,2497.5,7917.71,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,50.0,,Male,,4,27,0,-0.211,2,180,2,10,5,6,495000,34021004311.0,1,,,129200,
2,CA,10,C,1,6318,,No,45-54,,,875000,,,2,1,67.73,,2,6071.0,2,,2,Conventional:First Lien,1,1,1,40140,1100.0,22,2,,Not Hispanic or Latino,36,2,1,1639,1,,,,2,,Asian,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,2,3,2023,1,,156.92,45-54,,,,1947,,6329.55,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,54.023,,Joint,,2,29,0,0.085,2,360,2,9,5,6,475000,6071002031.0,2,,,94500,
2,WA,10,C,1,3070,,No,55-64,,,905000,,,2,1,17.79,,2,53033.0,2,,2,Conventional:First Lien,2,1,1,42644,1100.0,22,2,,Not Hispanic or Latino,36,2,1,1005,1,,,,2,,Asian,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,9,,2,3,2023,1,,98.68,65-74,,,,1210,,4432.92,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,Yes,60.0,,Joint,,2,38,0,-0.031,2,360,2,3,5,6,545000,53033032002.0,1,,,146500,
2,CA,10,C,1,5076,,,9999,,,1065000,,,2,1,97.91,,2,6037.0,2,,2,Conventional:First Lien,5,1,1,31084,1100.0,8,2,,Not Hispanic or Latino,60,2,1,513,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,50.48,25-34,,,,1066,,6228.21,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,37.559,,Male,,4,45,0,0.078,2,360,2,10,5,6,405000,6037481712.0,1,,,98200,
2,CA,10,C,1,2404,,,9999,,,815000,,,2,1,95.88,,2,6037.0,2,,2,Conventional:First Lien,5,1,1,31084,1100.0,8,2,,Not Hispanic or Latino,60,2,1,549,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,132.28,45-54,,,,863,,6145.71,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,69,0,0.047,2,360,2,10,5,6,525000,6037482702.0,2,,,98200,
2,WA,10,C,1,4514,,,9999,,,905000,,,2,1,76.78,,2,53033.0,2,,2,Conventional:First Lien,5,1,1,42644,1100.0,8,2,,Not Hispanic or Latino,36,2,1,971,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,5,3,2023,1,,70.36,45-54,,,,1474,,4338.55,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,55.802,,Male,,4,61,0,-0.117,2,360,2,10,5,6,505000,53033010401.0,1,,,146500,
2,CA,10,C,1,4740,,,9999,,,435000,,,2,1,91.98,,2,6067.0,2,,2,Conventional:First Lien,5,1,1,40900,2516.68,8,2,,Not Hispanic or Latino,,2,1,882,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,3,,5,3,2023,1,,69.76,35-44,,,,1238,1416.68,5174.89,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Female,,4,39,0,-0.014,2,180,2,10,5,6,285000,6067004908.0,2,,,113900,
2,CA,10,C,1,6981,,No,25-34,,,415000,93.0,,2,1,89.51,,2,6071.0,2,,2,Conventional:First Lien,2,1,1,40140,0.0,6,2,,Hispanic or Latino,,2,1,740,1,,,,2,,Race Not Available,2,,,42.0,FT6J43S06X6CLJ0R0B48,6.0,1,9,,1,3,2023,1,637.42,53.6,35-44,,,,1553,,3504.42,,1.0,5.375,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,97.0,,Joint,,2,72,0,-2.156,2,360,2,2,5,6,405000,6071005400.0,1,,,94500,
2,WA,10,C,1,5238,,,9999,,,625000,,,2,1,42.52,,2,53033.0,2,,2,Conventional:First Lien,5,1,1,42644,1100.0,8,2,,Not Hispanic or Latino,36,2,1,1492,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,135.94,25-34,,,,1773,,4089.82,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,53.226,,Female,,4,34,0,-0.085,2,360,2,10,5,6,335000,53033022604.0,2,,,146500,
2,CA,10,C,1,3880,,,9999,,,595000,,,2,1,41.16,,2,6059.0,2,,2,Conventional:First Lien,5,1,1,11244,1100.0,8,2,,Hispanic or Latino,,2,1,1049,1,,,,2,,White,4,,,,FT6J43S06X6CLJ0R0B48,5.0,1,2,,5,3,2023,1,,126.29,35-44,,,,1330,,3546.41,,11.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,65.0,,Male,,4,53,0,-0.271,2,360,2,10,5,6,385000,6059075603.0,1,,,127800,
2,CA,10,C,1,2986,,,9999,,,755000,,,2,1,92.5,,2,6037.0,2,,2,Conventional:First Lien,5,1,1,31084,1100.0,8,2,,Not Hispanic or Latino,36,2,1,618,1,,,,2,,Asian,4,,,,FT6J43S06X6CLJ0R0B48,22.0,1,2,,5,3,2023,1,,97.37,35-44,,,,673,,5598.64,,2.0,6.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,63.734,,Female,,4,47,0,-0.056,2,360,2,10,5,6,475000,6037404503.0,2,,,98200,
2,CA,10,C,1,6159,,No,55-64,,,905000,,,2,1,79.02,,2,6073.0,2,,2,Conventional:First Lien,1,1,1,41740,1100.0,22,2,,Not Hispanic or Latino,36,2,1,1115,1,,,,2,,Asian,2,,,,FT6J43S06X6CLJ0R0B48,22.0,1,1,,2,3,2023,1,,72.62,55-64,,,,1492,,5983.7,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,55.0,,Joint,,2,42,0,-0.091,2,360,2,9,5,6,495000,6073008360.0,2,,,116800,
